transaction_id,customer_id,amount,timestamp,payment_method,merchant_category,status,gateway_code,failure_reason,is_retry,retry_count,original_transaction_id,recovered,recovered_amount,recovery_intervention
pay_252078,cust_100700,500.0,2026-08-20 17:59:27.546112,card,Gaming,captured,,,False,0,,False,0.0,none
pay_252079,cust_111476,1999.0,2026-08-20 18:01:42.546112,card,SaaS,captured,,,False,0,,False,0.0,none
pay_252080,cust_101837,54475.68,2026-08-20 18:02:02.546112,UPI,Financial Services,captured,,,False,0,,False,0.0,none
pay_252081,cust_107454,5000.0,2026-08-20 18:02:26.546112,card,Gaming,failed,BAD_REQUEST_PAYMENT_OTP_INCORRECT,Incorrect OTP entered,False,0,,False,0.0,reminder
pay_252082,cust_107122,42436.09,2026-08-20 18:04:44.546112,netbanking,Financial Services,captured,,,False,0,,False,0.0,none
pay_252083,cust_103670,7049.12,2026-08-20 18:05:51.546112,UPI,Edtech,failed,GATEWAY_ERROR_ISSUER_DOWN,Bank issuer down or unresponsive,False,0,,False,0.0,retry
pay_252084,cust_109967,17519.3,2026-08-20 18:07:44.546112,UPI,Edtech,captured,,,False,0,,False,0.0,none
pay_252085,cust_101441,524.33,2026-08-20 18:10:33.546112,card,E-commerce,captured,,,False,0,,False,0.0,none
pay_252086,cust_108965,18592.14,2026-08-20 18:13:14.546112,netbanking,Edtech,captured,GATEWAY_ERROR_TIMED_OUT,Gateway request timed out,False,0,,True,18592.14,retry
pay_252087,cust_111994,33853.43,2026-08-20 18:14:04.546112,card,Edtech,failed,BAD_REQUEST_PAYMENT_CARD_DECLINED,Insufficient funds or card status issue,False,0,,False,0.0,none
pay_252088,cust_110041,5000.0,2026-08-20 18:15:16.546112,card,Gaming,captured,,,False,0,,False,0.0,none
pay_252089,cust_102244,250.0,2026-08-20 18:17:38.546112,UPI,Gaming,failed,GATEWAY_ERROR_TIMED_OUT,Gateway request timed out,False,0,,False,0.0,none
pay_252090,cust_106919,5000.0,2026-08-20 18:20:11.546112,netbanking,Gaming,captured,,,False,0,,False,0.0,none
pay_252091,cust_104407,8285.78,2026-08-20 18:20:49.546112,UPI,Financial Services,captured,,,False,0,,False,0.0,none
pay_252092,cust_111955,47820.68,2026-08-20 18:23:19.546112,wallet,Financial Services,captured,,,False,0,,False,0.0,none
pay_252093,cust_102257,78910.82,2026-08-20 18:24:01.546112,card,Financial Services,captured,GATEWAY_ERROR_TIMED_OUT,Gateway request timed out,False,0,,True,78910.82,retry
pay_252094,cust_107593,1000.0,2026-08-20 18:26:09.546112,UPI,Gaming,captured,,,False,0,,False,0.0,none
pay_252095,cust_105001,23295.05,2026-08-20 18:28:56.546112,UPI,Financial Services,captured,BAD_REQUEST_PAYMENT_OTP_INCORRECT,Incorrect OTP entered,False,0,,True,23295.05,reminder
pay_252096,cust_102277,999.0,2026-08-20 18:30:59.546112,UPI,SaaS,captured,,,False,0,,False,0.0,none
pay_252097,cust_111082,826.52,2026-08-20 18:33:46.546112,netbanking,E-commerce,captured,,,False,0,,False,0.0,none
pay_252098,cust_104276,72465.3,2026-08-20 18:35:18.546112,card,Financial Services,captured,,,False,0,,False,0.0,none
pay_252099,cust_105318,15031.26,2026-08-20 18:36:22.546112,netbanking,Edtech,captured,,,False,0,,False,0.0,none
pay_252100,cust_101783,29048.39,2026-08-20 18:38:00.546112,UPI,Edtech,captured,,,False,0,,False,0.0,none
pay_252101,cust_106597,1999.0,2026-08-20 18:38:31.546112,UPI,SaaS,captured,,,False,0,,False,0.0,none
pay_252102,cust_103223,1000.0,2026-08-20 18:39:40.546112,UPI,Gaming,captured,,,False,0,,False,0.0,none
pay_252103,cust_107868,3581.12,2026-08-20 18:41:42.546112,card,E-commerce,captured,,,False,0,,False,0.0,none
pay_252104,cust_110215,56465.68,2026-08-20 18:44:01.546112,UPI,Financial Services,captured,,,False,0,,False,0.0,none
pay_252105,cust_101969,1000.0,2026-08-20 18:46:11.546112,netbanking,Gaming,captured,BAD_REQUEST_PAYMENT_OTP_INCORRECT,Incorrect OTP entered,False,0,,True,1000.0,reminder
pay_252106,cust_110894,18130.46,2026-08-20 18:47:20.546112,card,Edtech,captured,,,False,0,,False,0.0,none
pay_252107,cust_108704,1999.0,2026-08-20 18:47:51.546112,wallet,SaaS,captured,,,False,0,,False,0.0,none
pay_252108,cust_100139,14999.0,2026-08-20 18:50:35.546112,UPI,SaaS,captured,,,False,0,,False,0.0,none
pay_252109,cust_108377,55502.68,2026-08-20 18:52:12.546112,UPI,Financial Services,captured,BAD_REQUEST_PAYMENT_OTP_INCORRECT,Incorrect OTP entered,False,0,,True,55502.68,reminder
pay_252110,cust_108847,20126.21,2026-08-20 18:54:07.546112,netbanking,Financial Services,failed,BAD_REQUEST_PAYMENT_OTP_INCORRECT,Incorrect OTP entered,False,0,,False,0.0,reminder
pay_252111,cust_100297,1826.71,2026-08-20 18:54:58.546112,wallet,E-commerce,captured,,,False,0,,False,0.0,none
pay_252112,cust_106098,609.13,2026-08-20 18:55:34.546112,UPI,E-commerce,captured,,,False,0,,False,0.0,none
pay_252113,cust_106164,3915.4,2026-08-20 18:57:48.546112,card,E-commerce,captured,,,False,0,,False,0.0,none
pay_252114,cust_104905,24710.43,2026-08-20 18:58:27.546112,netbanking,Edtech,failed,BAD_REQUEST_PAYMENT_CARD_DECLINED,Insufficient funds or card status issue,False,0,,False,0.0,link
pay_252115,cust_102827,14999.0,2026-08-20 18:58:50.546112,card,SaaS,captured,,,False,0,,False,0.0,none
pay_252116,cust_101855,5000.0,2026-08-20 19:01:32.546112,UPI,Gaming,captured,,,False,0,,False,0.0,none
pay_252117,cust_110642,70219.15,2026-08-20 19:01:51.546112,UPI,Financial Services,captured,GATEWAY_ERROR_TIMED_OUT,Gateway request timed out,False,0,,True,70219.15,retry
pay_252118,cust_110532,499.71,2026-08-20 19:02:47.546112,card,E-commerce,captured,,,False,0,,False,0.0,none
pay_252119,cust_110543,24961.44,2026-08-20 19:03:28.546112,netbanking,Edtech,captured,,,False,0,,False,0.0,none
pay_252120,cust_109919,16720.44,2026-08-20 19:05:09.546112,UPI,Edtech,captured,,,False,0,,False,0.0,none
pay_252121,cust_110239,1000.0,2026-08-20 19:06:04.546112,card,Gaming,captured,,,False,0,,False,0.0,none
pay_252122,cust_106185,500.0,2026-08-20 19:06:51.546112,UPI,Gaming,captured,,,False,0,,False,0.0,none
pay_252123,cust_107672,7599.48,2026-08-20 19:08:06.546112,netbanking,Financial Services,captured,GATEWAY_ERROR_ISSUER_DOWN,Bank issuer down or unresponsive,False,0,,True,7599.48,retry
pay_252124,cust_102952,33886.58,2026-08-20 19:10:14.546112,card,Edtech,captured,,,False,0,,False,0.0,none
pay_252125,cust_104102,19482.86,2026-08-20 19:10:50.546112,UPI,Edtech,captured,,,False,0,,False,0.0,none
pay_252126,cust_106339,17868.47,2026-08-20 19:13:05.546112,netbanking,Edtech,captured,,,False,0,,False,0.0,none
pay_252127,cust_104673,24048.53,2026-08-20 19:15:40.546112,UPI,Edtech,captured,,,False,0,,False,0.0,none
pay_252128,cust_101467,39455.35,2026-08-20 19:17:58.546112,card,Financial Services,failed,BAD_REQUEST_PAYMENT_CARD_DECLINED,Insufficient funds or card status issue,False,0,,False,0.0,none
pay_252129,cust_106085,9999.0,2026-08-20 19:19:05.546112,card,SaaS,captured,,,False,0,,False,0.0,none
pay_252130,cust_111978,100.0,2026-08-20 19:20:17.546112,card,Gaming,captured,,,False,0,,False,0.0,none
pay_252131,cust_101932,46619.59,2026-08-20 19:20:39.546112,netbanking,Financial Services,captured,,,False,0,,False,0.0,none
pay_252132,cust_101874,6034.84,2026-08-20 19:21:16.546112,card,Financial Services,captured,,,False,0,,False,0.0,none
pay_252133,cust_105850,3578.95,2026-08-20 19:22:09.546112,card,E-commerce,captured,,,False,0,,False,0.0,none
pay_252134,cust_108216,34337.73,2026-08-20 19:24:45.546112,UPI,Financial Services,captured,,,False,0,,False,0.0,none
pay_252135,cust_110670,7744.81,2026-08-20 19:27:22.546112,UPI,E-commerce,captured,,,False,0,,False,0.0,none
pay_252136,cust_101530,100.0,2026-08-20 19:29:53.546112,card,Gaming,failed,BAD_REQUEST_PAYMENT_CARD_DECLINED,Insufficient funds or card status issue,False,0,,False,0.0,link
pay_252137,cust_104650,11026.13,2026-08-20 19:30:30.546112,UPI,Edtech,captured,,,False,0,,False,0.0,none
pay_252138,cust_105270,1999.0,2026-08-20 19:32:33.546112,UPI,SaaS,captured,GATEWAY_ERROR_TIMED_OUT,Gateway request timed out,False,0,,True,1999.0,retry
pay_252139,cust_109821,4528.71,2026-08-20 19:34:25.546112,UPI,E-commerce,captured,GATEWAY_ERROR_TIMED_OUT,Gateway request timed out,False,0,,True,4528.71,retry
pay_252140,cust_101956,1999.0,2026-08-20 19:35:47.546112,netbanking,SaaS,captured,,,False,0,,False,0.0,none
pay_252141,cust_111624,28924.51,2026-08-20 19:37:58.546112,netbanking,Edtech,captured,GATEWAY_ERROR_TIMED_OUT,Gateway request timed out,False,0,,True,28924.51,retry
pay_252142,cust_108082,76247.66,2026-08-20 19:39:01.546112,netbanking,Financial Services,failed,BAD_REQUEST_PAYMENT_OTP_INCORRECT,Incorrect OTP entered,False,0,,False,0.0,none
pay_252143,cust_111780,999.0,2026-08-20 19:41:04.546112,card,SaaS,captured,,,False,0,,False,0.0,none
pay_252144,cust_106248,16208.29,2026-08-20 19:43:32.546112,card,Edtech,captured,BAD_REQUEST_PAYMENT_OTP_INCORRECT,Incorrect OTP entered,False,0,,True,16208.29,reminder
pay_252145,cust_104461,55779.1,2026-08-20 19:43:57.546112,UPI,Financial Services,failed,BAD_REQUEST_PAYMENT_OTP_INCORRECT,Incorrect OTP entered,False,0,,False,0.0,none
pay_252146,cust_101992,30460.33,2026-08-20 19:44:45.546112,UPI,Edtech,captured,GATEWAY_ERROR_TIMED_OUT,Gateway request timed out,False,0,,True,30460.33,retry
pay_252147,cust_106716,14805.09,2026-08-20 19:46:12.546112,UPI,Edtech,captured,,,False,0,,False,0.0,none
pay_252148,cust_104729,4999.0,2026-08-20 19:46:28.546112,UPI,SaaS,captured,,,False,0,,False,0.0,none
pay_252149,cust_103224,14999.0,2026-08-20 19:47:42.546112,netbanking,SaaS,captured,,,False,0,,False,0.0,none
pay_252150,cust_101684,4788.59,2026-08-20 19:49:42.546112,UPI,Financial Services,captured,,,False,0,,False,0.0,none
pay_252151,cust_111084,1203.34,2026-08-20 19:51:04.546112,netbanking,E-commerce,captured,,,False,0,,False,0.0,none
pay_252152,cust_101884,4999.0,2026-08-20 19:51:29.546112,UPI,SaaS,captured,,,False,0,,False,0.0,none
pay_252153,cust_111480,46732.83,2026-08-20 19:53:33.546112,UPI,Financial Services,captured,,,False,0,,False,0.0,none
pay_252154,cust_111653,19521.73,2026-08-20 19:56:05.546112,netbanking,Edtech,captured,,,False,0,,False,0.0,none
pay_252155,cust_101488,1000.0,2026-08-20 19:56:28.546112,UPI,Gaming,failed,GATEWAY_ERROR_ISSUER_DOWN,Bank issuer down or unresponsive,False,0,,False,0.0,none
pay_252156,cust_104615,250.0,2026-08-20 19:59:03.546112,UPI,Gaming,captured,,,False,0,,False,0.0,none
pay_252157,cust_104020,5000.0,2026-08-20 20:00:45.546112,UPI,Gaming,captured,,,False,0,,False,0.0,none
pay_252158,cust_106868,987.21,2026-08-20 20:02:04.546112,card,E-commerce,captured,BAD_REQUEST_PAYMENT_OTP_INCORRECT,Incorrect OTP entered,False,0,,True,987.21,reminder
pay_252159,cust_105500,5888.89,2026-08-20 20:04:57.546112,UPI,Edtech,failed,GATEWAY_ERROR_ISSUER_DOWN,Bank issuer down or unresponsive,False,0,,False,0.0,none
pay_252160,cust_107957,250.0,2026-08-20 20:06:52.546112,card,Gaming,captured,,,False,0,,False,0.0,none
pay_252161,cust_105134,5000.0,2026-08-20 20:07:49.546112,card,Gaming,failed,BAD_REQUEST_PAYMENT_OTP_INCORRECT,Incorrect OTP entered,False,0,,False,0.0,none
pay_252162,cust_111479,4398.9,2026-08-20 20:10:04.546112,card,E-commerce,captured,,,False,0,,False,0.0,none
pay_252163,cust_100879,2918.37,2026-08-20 20:11:59.546112,wallet,E-commerce,captured,,,False,0,,False,0.0,none
pay_252164,cust_104035,191.56,2026-08-20 20:14:01.546112,card,E-commerce,captured,,,False,0,,False,0.0,none
pay_252165,cust_104135,9999.0,2026-08-20 20:15:48.546112,UPI,SaaS,captured,GATEWAY_ERROR_ISSUER_DOWN,Bank issuer down or unresponsive,False,0,,True,9999.0,retry
pay_252166,cust_111039,1394.47,2026-08-20 20:17:00.546112,UPI,E-commerce,captured,BAD_REQUEST_PAYMENT_CANCELLED_BY_USER,Cancelled by user on payment page,False,0,,True,1394.47,reminder
pay_252167,cust_106834,250.0,2026-08-20 20:17:39.546112,UPI,Gaming,captured,GATEWAY_ERROR_ISSUER_DOWN,Bank issuer down or unresponsive,False,0,,True,250.0,retry
pay_252168,cust_110711,22489.48,2026-08-20 20:19:36.546112,card,Financial Services,failed,BAD_REQUEST_PAYMENT_OTP_INCORRECT,Incorrect OTP entered,False,0,,False,0.0,none
pay_252169,cust_107568,9999.0,2026-08-20 20:21:53.546112,UPI,SaaS,captured,,,False,0,,False,0.0,none
pay_252170,cust_103096,9948.34,2026-08-20 20:24:25.546112,UPI,Edtech,captured,,,False,0,,False,0.0,none
pay_252171,cust_107614,60164.79,2026-08-20 20:26:51.546112,netbanking,Financial Services,failed,GATEWAY_ERROR_TIMED_OUT,Gateway request timed out,False,0,,False,0.0,retry
pay_252172,cust_110238,999.0,2026-08-20 20:28:55.546112,card,SaaS,captured,,,False,0,,False,0.0,none
pay_252173,cust_107195,5000.0,2026-08-20 20:30:14.546112,card,Gaming,captured,,,False,0,,False,0.0,none
pay_252174,cust_104421,12696.23,2026-08-20 20:30:33.546112,card,Financial Services,failed,BAD_REQUEST_PAYMENT_CARD_DECLINED,Insufficient funds or card status issue,False,0,,False,0.0,none
pay_252175,cust_105051,250.0,2026-08-20 20:32:40.546112,wallet,Gaming,captured,GATEWAY_ERROR_ISSUER_DOWN,Bank issuer down or unresponsive,False,0,,True,250.0,retry
pay_252176,cust_110560,15865.07,2026-08-20 20:33:05.546112,card,Edtech,captured,,,False,0,,False,0.0,none
pay_252177,cust_102528,45355.01,2026-08-20 20:35:48.546112,card,Financial Services,captured,,,False,0,,False,0.0,none
pay_252178,cust_110168,293.59,2026-08-20 20:37:35.546112,card,E-commerce,captured,BAD_REQUEST_PAYMENT_OTP_INCORRECT,Incorrect OTP entered,False,0,,True,293.59,reminder
pay_252179,cust_107586,999.0,2026-08-20 20:38:33.546112,UPI,SaaS,captured,,,False,0,,False,0.0,none
pay_252180,cust_107034,285.97,2026-08-20 20:38:52.546112,card,E-commerce,failed,BAD_REQUEST_PAYMENT_OTP_INCORRECT,Incorrect OTP entered,False,0,,False,0.0,none
pay_252181,cust_101973,9999.0,2026-08-20 20:39:55.546112,UPI,SaaS,captured,GATEWAY_ERROR_TIMED_OUT,Gateway request timed out,False,0,,True,9999.0,retry
pay_252182,cust_105504,100.0,2026-08-20 20:42:13.546112,card,Gaming,captured,,,False,0,,False,0.0,none
pay_252183,cust_103229,999.0,2026-08-20 20:43:03.546112,UPI,SaaS,captured,,,False,0,,False,0.0,none
pay_252184,cust_107759,250.0,2026-08-20 20:43:48.546112,card,Gaming,captured,,,False,0,,False,0.0,none
pay_252185,cust_104296,17852.22,2026-08-20 20:44:26.546112,netbanking,Edtech,failed,GATEWAY_ERROR_ISSUER_DOWN,Bank issuer down or unresponsive,False,0,,False,0.0,retry
pay_252186,cust_108347,4999.0,2026-08-20 20:45:30.546112,UPI,SaaS,failed,BAD_REQUEST_PAYMENT_CANCELLED_BY_USER,Cancelled by user on payment page,False,0,,False,0.0,none
pay_252187,cust_108203,5325.33,2026-08-20 20:48:10.546112,UPI,E-commerce,captured,GATEWAY_ERROR_ISSUER_DOWN,Bank issuer down or unresponsive,False,0,,True,5325.33,retry
pay_252188,cust_105136,62374.69,2026-08-20 20:49:59.546112,UPI,Financial Services,captured,,,False,0,,False,0.0,none
pay_252189,cust_102803,416.58,2026-08-20 20:52:55.546112,card,E-commerce,captured,,,False,0,,False,0.0,none
pay_252190,cust_104513,42602.55,2026-08-20 20:55:45.546112,UPI,Financial Services,failed,BAD_REQUEST_PAYMENT_CANCELLED_BY_USER,Cancelled by user on payment page,False,0,,False,0.0,reminder
pay_252191,cust_110064,17507.86,2026-08-20 20:57:01.546112,card,Edtech,failed,BAD_REQUEST_PAYMENT_CARD_BLOCKED,Card blocked by issuer bank,False,0,,False,0.0,none
pay_252192,cust_101625,33443.96,2026-08-20 20:59:36.546112,UPI,Edtech,captured,,,False,0,,False,0.0,none
pay_252193,cust_110349,27449.7,2026-08-20 21:01:14.546112,card,Edtech,captured,,,False,0,,False,0.0,none
pay_252194,cust_107045,1999.0,2026-08-20 21:04:10.546112,card,SaaS,captured,,,False,0,,False,0.0,none
pay_252195,cust_106327,1000.0,2026-08-20 21:05:50.546112,card,Gaming,captured,,,False,0,,False,0.0,none
pay_252196,cust_107459,1000.0,2026-08-20 21:06:18.546112,card,Gaming,failed,BAD_REQUEST_PAYMENT_OTP_INCORRECT,Incorrect OTP entered,False,0,,False,0.0,none
pay_252197,cust_108317,14999.0,2026-08-20 21:08:34.546112,UPI,SaaS,captured,,,False,0,,False,0.0,none
pay_252198,cust_108712,1000.0,2026-08-20 21:09:33.546112,UPI,Gaming,captured,,,False,0,,False,0.0,none
pay_252199,cust_103049,1399.43,2026-08-20 21:10:30.546112,UPI,E-commerce,failed,BAD_REQUEST_PAYMENT_CANCELLED_BY_USER,Cancelled by user on payment page,False,0,,False,0.0,none
pay_252200,cust_103833,208.16,2026-08-20 21:11:33.546112,UPI,E-commerce,failed,BAD_REQUEST_PAYMENT_OTP_INCORRECT,Incorrect OTP entered,False,0,,False,0.0,reminder
pay_252201,cust_106760,250.0,2026-08-20 21:12:01.546112,netbanking,Gaming,captured,BAD_REQUEST_PAYMENT_CANCELLED_BY_USER,Cancelled by user on payment page,False,0,,True,250.0,reminder
pay_252202,cust_110122,18561.66,2026-08-20 21:13:49.546112,card,Edtech,captured,GATEWAY_ERROR_TIMED_OUT,Gateway request timed out,False,0,,True,18561.66,retry
pay_252203,cust_103179,1253.87,2026-08-20 21:15:49.546112,UPI,E-commerce,captured,GATEWAY_ERROR_TIMED_OUT,Gateway request timed out,False,0,,True,1253.87,retry
pay_252204,cust_108426,953.29,2026-08-20 21:18:49.546112,UPI,E-commerce,captured,,,False,0,,False,0.0,none
pay_252205,cust_107624,4989.26,2026-08-20 21:20:16.546112,card,E-commerce,captured,,,False,0,,False,0.0,none
pay_252206,cust_109332,57629.13,2026-08-20 21:21:43.546112,card,Financial Services,captured,,,False,0,,False,0.0,none
pay_252207,cust_103261,2119.25,2026-08-20 21:23:22.546112,wallet,E-commerce,captured,GATEWAY_ERROR_TIMED_OUT,Gateway request timed out,False,0,,True,2119.25,retry
pay_252208,cust_102455,14999.0,2026-08-20 21:25:15.546112,UPI,SaaS,captured,,,False,0,,False,0.0,none
pay_252209,cust_105589,4999.0,2026-08-20 21:27:58.546112,UPI,SaaS,captured,,,False,0,,False,0.0,none
pay_252210,cust_102530,9999.0,2026-08-20 21:30:05.546112,UPI,SaaS,captured,,,False,0,,False,0.0,none
pay_252211,cust_104098,30689.8,2026-08-20 21:32:31.546112,UPI,Financial Services,captured,,,False,0,,False,0.0,none
pay_252212,cust_104469,250.0,2026-08-20 21:32:52.546112,card,Gaming,captured,,,False,0,,False,0.0,none
pay_252213,cust_106277,20881.85,2026-08-20 21:34:50.546112,UPI,Financial Services,failed,BAD_REQUEST_PAYMENT_CANCELLED_BY_USER,Cancelled by user on payment page,False,0,,False,0.0,reminder
pay_252214,cust_102240,250.0,2026-08-20 21:36:57.546112,UPI,Gaming,captured,,,False,0,,False,0.0,none
pay_252215,cust_100411,12030.19,2026-08-20 21:37:12.546112,UPI,Financial Services,captured,,,False,0,,False,0.0,none
pay_252216,cust_109232,57810.43,2026-08-20 21:39:03.546112,wallet,Financial Services,captured,,,False,0,,False,0.0,none
pay_252217,cust_107102,227.75,2026-08-20 21:39:50.546112,card,E-commerce,captured,,,False,0,,False,0.0,none
pay_252218,cust_103076,5000.0,2026-08-20 21:40:37.546112,UPI,Gaming,captured,,,False,0,,False,0.0,none
pay_252219,cust_101905,4999.0,2026-08-20 21:42:18.546112,card,SaaS,failed,BAD_REQUEST_PAYMENT_CARD_DECLINED,Insufficient funds or card status issue,False,0,,False,0.0,link
pay_252220,cust_109753,999.0,2026-08-20 21:43:11.546112,UPI,SaaS,captured,,,False,0,,False,0.0,none
pay_252221,cust_102348,9999.0,2026-08-20 21:44:13.546112,card,SaaS,captured,,,False,0,,False,0.0,none
pay_252222,cust_111919,500.0,2026-08-20 21:45:01.546112,netbanking,Gaming,captured,,,False,0,,False,0.0,none
pay_252223,cust_111153,100.0,2026-08-20 21:45:37.546112,UPI,Gaming,captured,,,False,0,,False,0.0,none
pay_252224,cust_100545,5360.78,2026-08-20 21:48:07.546112,wallet,Edtech,captured,GATEWAY_ERROR_ISSUER_DOWN,Bank issuer down or unresponsive,False,0,,True,5360.78,retry
pay_252225,cust_103802,1281.67,2026-08-20 21:49:42.546112,UPI,E-commerce,captured,GATEWAY_ERROR_ISSUER_DOWN,Bank issuer down or unresponsive,False,0,,True,1281.67,retry
pay_252226,cust_111109,250.0,2026-08-20 21:51:31.546112,card,Gaming,captured,,,False,0,,False,0.0,none
pay_252227,cust_109411,14999.0,2026-08-20 21:53:28.546112,UPI,SaaS,captured,,,False,0,,False,0.0,none
pay_252228,cust_103678,100.0,2026-08-20 21:56:01.546112,card,Gaming,captured,,,False,0,,False,0.0,none
pay_252229,cust_104279,5000.0,2026-08-20 21:57:55.546112,card,Gaming,captured,BAD_REQUEST_PAYMENT_OTP_INCORRECT,Incorrect OTP entered,False,0,,True,5000.0,reminder
pay_252230,cust_102384,999.0,2026-08-20 21:58:25.546112,UPI,SaaS,captured,,,False,0,,False,0.0,none
pay_252231,cust_103946,21217.3,2026-08-20 22:00:02.546112,card,Edtech,captured,,,False,0,,False,0.0,none
pay_252232,cust_101846,28681.49,2026-08-20 22:02:40.546112,UPI,Financial Services,captured,,,False,0,,False,0.0,none
pay_252233,cust_109817,42264.27,2026-08-20 22:02:56.546112,UPI,Financial Services,captured,,,False,0,,False,0.0,none
pay_252234,cust_101980,72517.77,2026-08-20 22:03:38.546112,card,Financial Services,failed,BAD_REQUEST_PAYMENT_OTP_INCORRECT,Incorrect OTP entered,False,0,,False,0.0,none
pay_252235,cust_111347,1999.0,2026-08-20 22:06:17.546112,card,SaaS,captured,,,False,0,,False,0.0,none
pay_252236,cust_104716,500.0,2026-08-20 22:07:47.546112,card,Gaming,captured,,,False,0,,False,0.0,none
pay_252237,cust_111132,68190.81,2026-08-20 22:10:34.546112,card,Financial Services,captured,,,False,0,,False,0.0,none
pay_252238,cust_103530,2653.92,2026-08-20 22:12:17.546112,UPI,E-commerce,captured,,,False,0,,False,0.0,none
pay_252239,cust_102562,5016.28,2026-08-20 22:13:18.546112,netbanking,Edtech,captured,,,False,0,,False,0.0,none
pay_252240,cust_110398,4674.16,2026-08-20 22:16:17.546112,UPI,E-commerce,captured,,,False,0,,False,0.0,none
pay_252241,cust_109446,34585.05,2026-08-20 22:16:39.546112,UPI,Edtech,captured,GATEWAY_ERROR_ISSUER_DOWN,Bank issuer down or unresponsive,False,0,,True,34585.05,retry
pay_252242,cust_105099,4999.0,2026-08-20 22:19:19.546112,card,SaaS,captured,,,False,0,,False,0.0,none
pay_252243,cust_109482,3698.13,2026-08-20 22:20:41.546112,UPI,E-commerce,captured,,,False,0,,False,0.0,none
pay_252244,cust_104536,2158.84,2026-08-20 22:23:00.546112,card,E-commerce,captured,,,False,0,,False,0.0,none
pay_252245,cust_101611,20780.65,2026-08-20 22:25:02.546112,card,Edtech,captured,,,False,0,,False,0.0,none
pay_252246,cust_100337,22539.43,2026-08-20 22:26:58.546112,UPI,Edtech,captured,,,False,0,,False,0.0,none
pay_252247,cust_111729,1999.0,2026-08-20 22:27:37.546112,card,SaaS,captured,,,False,0,,False,0.0,none
pay_252248,cust_100501,73102.2,2026-08-20 22:28:26.546112,UPI,Financial Services,failed,BAD_REQUEST_PAYMENT_CANCELLED_BY_USER,Cancelled by user on payment page,False,0,,False,0.0,reminder
pay_252249,cust_105768,5000.0,2026-08-20 22:30:02.546112,UPI,Gaming,captured,GATEWAY_ERROR_TIMED_OUT,Gateway request timed out,False,0,,True,5000.0,retry
pay_252250,cust_108400,58095.78,2026-08-20 22:32:05.546112,netbanking,Financial Services,captured,,,False,0,,False,0.0,none
pay_252251,cust_108777,5000.0,2026-08-20 22:33:52.546112,card,Gaming,captured,,,False,0,,False,0.0,none
pay_252252,cust_101122,14804.36,2026-08-20 22:34:57.546112,netbanking,Financial Services,failed,BAD_REQUEST_PAYMENT_OTP_INCORRECT,Incorrect OTP entered,False,0,,False,0.0,none
pay_252253,cust_100852,250.0,2026-08-20 22:36:18.546112,card,Gaming,failed,BAD_REQUEST_PAYMENT_CARD_DECLINED,Insufficient funds or card status issue,False,0,,False,0.0,link
pay_252254,cust_109664,1000.0,2026-08-20 22:36:55.546112,card,Gaming,captured,,,False,0,,False,0.0,none
pay_252255,cust_100500,4146.89,2026-08-20 22:39:21.546112,UPI,Financial Services,failed,GATEWAY_ERROR_TIMED_OUT,Gateway request timed out,False,0,,False,0.0,none
pay_252256,cust_108592,1325.58,2026-08-20 22:41:26.546112,netbanking,E-commerce,failed,BAD_REQUEST_PAYMENT_TIMED_OUT,Payment session timed out,False,0,,False,0.0,none
pay_252257,cust_109750,999.0,2026-08-20 22:42:31.546112,wallet,SaaS,captured,,,False,0,,False,0.0,none
pay_252258,cust_102912,33139.45,2026-08-20 22:43:01.546112,card,Edtech,captured,,,False,0,,False,0.0,none
pay_252259,cust_110692,15696.71,2026-08-20 22:45:30.546112,UPI,Edtech,captured,,,False,0,,False,0.0,none
pay_252260,cust_111567,1000.0,2026-08-20 22:48:06.546112,UPI,Gaming,captured,,,False,0,,False,0.0,none
pay_252261,cust_102949,1641.22,2026-08-20 22:50:11.546112,card,E-commerce,captured,,,False,0,,False,0.0,none
pay_252262,cust_111157,28419.08,2026-08-20 22:50:27.546112,netbanking,Financial Services,captured,,,False,0,,False,0.0,none
pay_252263,cust_101463,12552.36,2026-08-20 22:53:11.546112,UPI,Edtech,failed,GATEWAY_ERROR_ISSUER_DOWN,Bank issuer down or unresponsive,False,0,,False,0.0,none
pay_252264,cust_102155,9441.11,2026-08-20 22:54:31.546112,card,Edtech,failed,BAD_REQUEST_PAYMENT_CARD_DECLINED,Insufficient funds or card status issue,False,0,,False,0.0,none
pay_252265,cust_107798,1000.0,2026-08-20 22:55:18.546112,UPI,Gaming,captured,,,False,0,,False,0.0,none
pay_252266,cust_109207,31591.31,2026-08-20 22:56:31.546112,card,Financial Services,captured,,,False,0,,False,0.0,none
pay_252267,cust_103915,500.0,2026-08-20 22:59:26.546112,netbanking,Gaming,captured,,,False,0,,False,0.0,none
pay_252268,cust_102455,4999.0,2026-08-20 23:01:21.546112,UPI,SaaS,failed,GATEWAY_ERROR_TIMED_OUT,Gateway request timed out,False,0,,False,0.0,none
pay_252269,cust_103879,15409.12,2026-08-20 23:03:11.546112,card,Edtech,captured,,,False,0,,False,0.0,none
pay_252270,cust_111368,1000.0,2026-08-20 23:03:41.546112,netbanking,Gaming,captured,,,False,0,,False,0.0,none
pay_252271,cust_100981,14999.0,2026-08-20 23:04:17.546112,UPI,SaaS,captured,,,False,0,,False,0.0,none
