customer_id,tenure_days,merchant_category,preferred_payment_method,historical_success_rate,historical_failure_rate,velocity_24h,time_since_last_success_days
cust_108742,47,Financial Services,card,0.3983,0.6017,0,20.06
cust_108743,39,Gaming,card,0.8366,0.1634,1,16.05
cust_108744,94,Gaming,card,0.7248,0.2752,1,17.75
cust_108745,87,E-commerce,UPI,0.8931,0.1069,1,18.4
cust_108746,27,Gaming,UPI,0.9484,0.0516,0,8.48
cust_108747,26,SaaS,UPI,0.9738,0.0262,1,18.28
cust_108748,325,E-commerce,UPI,0.7319,0.2681,1,31.65
cust_108749,39,E-commerce,UPI,0.7036,0.2964,1,17.4
cust_108750,156,SaaS,UPI,0.8383,0.1617,1,14.0
cust_108751,136,E-commerce,UPI,0.8948,0.1052,0,6.51
cust_108752,392,SaaS,card,0.9247,0.0753,0,51.25
cust_108753,12,E-commerce,UPI,0.7337,0.2663,0,3.79
cust_108754,51,E-commerce,netbanking,0.407,0.593,0,16.09
cust_108755,45,Gaming,UPI,0.862,0.138,0,1.9
cust_108756,234,SaaS,card,0.8686,0.1314,0,3.58
cust_108757,115,SaaS,UPI,0.8883,0.1117,0,24.01
cust_108758,52,Gaming,UPI,0.7828,0.2172,1,0.81
cust_108759,24,Gaming,netbanking,0.841,0.159,1,8.06
cust_108760,18,Edtech,card,0.9531,0.0469,0,0.51
cust_108761,210,E-commerce,UPI,0.9568,0.0432,0,17.95
cust_108762,173,Gaming,card,0.7346,0.2654,1,1.37
cust_108763,8,Financial Services,UPI,0.9798,0.0202,0,7.67
cust_108764,2,E-commerce,UPI,0.7432,0.2568,0,4.59
cust_108765,135,Edtech,UPI,0.9498,0.0502,0,46.83
cust_108766,153,SaaS,card,0.7763,0.2237,0,9.68
cust_108767,3,Gaming,UPI,0.7516,0.2484,0,4.53
cust_108768,7,Gaming,UPI,0.7187,0.2813,0,24.81
cust_108769,28,Edtech,UPI,0.9429,0.0571,0,7.38
cust_108770,103,E-commerce,UPI,0.7298,0.2702,0,15.09
cust_108771,30,E-commerce,UPI,0.8136,0.1864,1,3.48
cust_108772,26,SaaS,UPI,0.371,0.629,0,15.48
cust_108773,21,E-commerce,UPI,0.7731,0.2269,0,13.98
cust_108774,191,Edtech,UPI,0.204,0.796,1,28.61
cust_108775,26,Gaming,netbanking,0.7655,0.2345,1,11.6
cust_108776,165,Edtech,UPI,0.9173,0.0827,0,1.03
cust_108777,23,Gaming,UPI,0.9505,0.0495,0,9.82
cust_108778,298,Financial Services,card,0.846,0.154,0,0.61
cust_108779,260,Edtech,UPI,0.8741,0.1259,1,6.7
cust_108780,48,Gaming,UPI,0.8852,0.1148,1,4.05
cust_108781,197,Edtech,UPI,0.8622,0.1378,0,28.9
cust_108782,36,Financial Services,netbanking,0.2388,0.7612,1,21.42
cust_108783,5,SaaS,UPI,0.9098,0.0902,1,1.25
cust_108784,85,Gaming,card,0.8967,0.1033,1,11.9
cust_108785,225,Financial Services,UPI,0.9174,0.0826,0,4.46
cust_108786,393,E-commerce,UPI,0.9648,0.0352,2,6.76
cust_108787,71,SaaS,card,0.8423,0.1577,0,23.49
cust_108788,190,SaaS,netbanking,0.7604,0.2396,0,0.74
cust_108789,138,Gaming,UPI,0.9616,0.0384,2,9.21
cust_108790,142,Financial Services,card,0.4462,0.5538,0,17.59
cust_108791,33,SaaS,card,0.7634,0.2366,0,15.09
cust_108792,90,Edtech,netbanking,0.8978,0.1022,1,5.31
cust_108793,78,E-commerce,UPI,0.8821,0.1179,0,8.65
cust_108794,197,E-commerce,UPI,0.9646,0.0354,0,8.09
cust_108795,287,SaaS,UPI,0.8471,0.1529,0,25.08
cust_108796,5,E-commerce,card,0.7172,0.2828,0,4.83
cust_108797,76,E-commerce,netbanking,0.7657,0.2343,0,2.63
cust_108798,87,Edtech,UPI,0.704,0.296,0,25.36
cust_108799,299,Gaming,UPI,0.4955,0.5045,0,16.77
cust_108800,316,Edtech,UPI,0.783,0.217,0,16.23
cust_108801,87,Gaming,UPI,0.7758,0.2242,0,9.96
cust_108802,153,SaaS,card,0.7783,0.2217,0,3.63
cust_108803,159,Edtech,netbanking,0.4005,0.5995,0,15.43
cust_108804,124,Financial Services,card,0.8964,0.1036,0,7.95
cust_108805,441,SaaS,card,0.4679,0.5321,0,32.58
cust_108806,29,Financial Services,UPI,0.9744,0.0256,0,7.02
cust_108807,305,Financial Services,UPI,0.7023,0.2977,0,24.81
cust_108808,30,Gaming,UPI,0.7865,0.2135,0,37.25
cust_108809,92,Edtech,UPI,0.851,0.149,0,35.34
cust_108810,205,SaaS,UPI,0.8309,0.1691,2,10.71
cust_108811,70,Edtech,card,0.8782,0.1218,1,2.98
cust_108812,26,Edtech,netbanking,0.9772,0.0228,1,17.49
cust_108813,152,Gaming,netbanking,0.5546,0.4454,0,7.12
cust_108814,148,E-commerce,UPI,0.7213,0.2787,0,5.43
cust_108815,190,SaaS,UPI,0.1998,0.8002,0,20.64
cust_108816,32,Financial Services,netbanking,0.7748,0.2252,0,8.38
cust_108817,20,Gaming,UPI,0.7491,0.2509,2,1.67
cust_108818,46,E-commerce,UPI,0.807,0.193,0,6.85
cust_108819,176,Financial Services,card,0.8859,0.1141,0,15.34
cust_108820,226,Financial Services,card,0.9171,0.0829,2,23.66
cust_108821,111,Gaming,card,0.7649,0.2351,0,21.44
cust_108822,16,Financial Services,UPI,0.225,0.775,0,23.09
cust_108823,127,SaaS,card,0.8517,0.1483,0,19.45
cust_108824,129,E-commerce,netbanking,0.7045,0.2955,0,10.14
cust_108825,151,Gaming,UPI,0.9194,0.0806,1,9.04
cust_108826,115,Edtech,card,0.4269,0.5731,0,16.83
cust_108827,139,E-commerce,UPI,0.806,0.194,0,4.05
cust_108828,78,E-commerce,card,0.7526,0.2474,1,3.9
cust_108829,81,Financial Services,card,0.9257,0.0743,0,5.35
cust_108830,100,Gaming,UPI,0.7644,0.2356,0,1.51
cust_108831,53,E-commerce,UPI,0.8323,0.1677,0,1.93
cust_108832,57,SaaS,UPI,0.9065,0.0935,0,18.99
cust_108833,121,Financial Services,card,0.8714,0.1286,0,0.3
cust_108834,16,SaaS,UPI,0.9173,0.0827,0,3.02
cust_108835,92,Edtech,UPI,0.7492,0.2508,3,19.07
cust_108836,196,E-commerce,netbanking,0.7494,0.2506,0,15.51
cust_108837,7,Gaming,UPI,0.8553,0.1447,0,24.63
cust_108838,8,Edtech,UPI,0.2345,0.7655,1,35.38
cust_108839,187,Edtech,UPI,0.7061,0.2939,0,7.64
cust_108840,705,Edtech,netbanking,0.9126,0.0874,0,4.88
cust_108841,59,Gaming,card,0.9621,0.0379,0,1.6
cust_108842,165,Gaming,UPI,0.8705,0.1295,0,15.61
cust_108843,106,Financial Services,UPI,0.9424,0.0576,1,10.45
cust_108844,243,E-commerce,card,0.9259,0.0741,0,9.52
cust_108845,91,Gaming,UPI,0.8181,0.1819,0,11.81
cust_108846,67,Edtech,UPI,0.8683,0.1317,1,11.36
cust_108847,81,Financial Services,UPI,0.7125,0.2875,0,1.9
cust_108848,49,Financial Services,UPI,0.3747,0.6253,0,26.16
cust_108849,73,E-commerce,card,0.481,0.519,0,17.1
cust_108850,39,Gaming,UPI,0.7382,0.2618,2,8.53
cust_108851,388,Gaming,card,0.7594,0.2406,0,2.76
cust_108852,40,Edtech,card,0.9071,0.0929,1,1.29
cust_108853,326,Gaming,netbanking,0.8867,0.1133,0,0.58
cust_108854,93,Gaming,UPI,0.8203,0.1797,0,0.91
cust_108855,368,Gaming,netbanking,0.8622,0.1378,0,20.92
cust_108856,138,Financial Services,UPI,0.4504,0.5496,1,33.88
cust_108857,77,Financial Services,card,0.9394,0.0606,0,4.91
cust_108858,101,SaaS,netbanking,0.9426,0.0574,0,1.59
cust_108859,1,Financial Services,netbanking,0.7238,0.2762,0,3.78
cust_108860,194,Edtech,netbanking,0.9543,0.0457,1,4.97
cust_108861,171,SaaS,netbanking,0.4794,0.5206,1,32.29
cust_108862,6,Gaming,UPI,0.9664,0.0336,0,37.1
cust_108863,1,Financial Services,UPI,0.2961,0.7039,1,17.55
cust_108864,158,Edtech,card,0.9038,0.0962,0,29.36
cust_108865,28,SaaS,netbanking,0.7214,0.2786,1,16.45
cust_108866,18,Gaming,UPI,0.7056,0.2944,1,0.04
cust_108867,60,SaaS,UPI,0.8854,0.1146,2,5.54
cust_108868,93,Edtech,UPI,0.9025,0.0975,0,1.06
cust_108869,71,E-commerce,card,0.8944,0.1056,2,3.68
cust_108870,264,Edtech,netbanking,0.8791,0.1209,1,9.27
cust_108871,124,Financial Services,UPI,0.7917,0.2083,1,2.44
cust_108872,80,Edtech,UPI,0.9546,0.0454,1,5.28
cust_108873,118,Edtech,UPI,0.8144,0.1856,1,6.43
cust_108874,375,Gaming,card,0.7642,0.2358,1,10.98
cust_108875,68,Edtech,UPI,0.738,0.262,2,4.15
cust_108876,88,Edtech,card,0.9227,0.0773,0,21.82
cust_108877,261,Financial Services,card,0.5157,0.4843,0,11.14
cust_108878,18,Gaming,card,0.9519,0.0481,0,8.89
cust_108879,46,Financial Services,netbanking,0.5795,0.4205,2,0.64
cust_108880,71,E-commerce,UPI,0.9745,0.0255,0,9.1
cust_108881,108,E-commerce,UPI,0.944,0.056,0,7.55
cust_108882,38,Financial Services,netbanking,0.7483,0.2517,0,2.93
cust_108883,21,Financial Services,UPI,0.7842,0.2158,1,12.82
cust_108884,68,SaaS,card,0.913,0.087,2,18.66
cust_108885,73,E-commerce,UPI,0.7805,0.2195,1,0.99
cust_108886,176,E-commerce,UPI,0.814,0.186,0,20.7
cust_108887,95,Gaming,UPI,0.8879,0.1121,0,15.59
cust_108888,91,E-commerce,UPI,0.7982,0.2018,0,25.82
cust_108889,129,SaaS,card,0.7237,0.2763,1,8.71
cust_108890,57,SaaS,UPI,0.7396,0.2604,0,15.19
cust_108891,22,Gaming,UPI,0.8683,0.1317,0,0.5
cust_108892,75,SaaS,card,0.8709,0.1291,0,1.19
cust_108893,153,E-commerce,card,0.247,0.753,1,31.28
cust_108894,79,Gaming,card,0.7413,0.2587,0,2.29
cust_108895,179,Financial Services,UPI,0.8468,0.1532,0,9.09
cust_108896,96,Financial Services,card,0.2081,0.7919,0,21.94
cust_108897,82,Edtech,netbanking,0.7144,0.2856,0,9.61
cust_108898,38,E-commerce,netbanking,0.7604,0.2396,0,8.15
cust_108899,59,Edtech,card,0.7592,0.2408,0,12.65
cust_108900,3,Gaming,UPI,0.8424,0.1576,1,0.54
cust_108901,83,Gaming,wallet,0.9068,0.0932,0,0.73
cust_108902,109,E-commerce,UPI,0.8504,0.1496,0,17.75
cust_108903,27,E-commerce,card,0.8038,0.1962,0,23.53
cust_108904,434,Financial Services,UPI,0.457,0.543,0,28.7
cust_108905,47,SaaS,UPI,0.7616,0.2384,1,0.02
cust_108906,219,SaaS,card,0.7844,0.2156,0,0.31
cust_108907,42,Edtech,netbanking,0.9481,0.0519,1,18.07
cust_108908,70,E-commerce,card,0.9493,0.0507,0,7.26
cust_108909,42,Financial Services,UPI,0.8099,0.1901,0,3.43
cust_108910,449,Gaming,wallet,0.7115,0.2885,1,5.83
cust_108911,70,Gaming,UPI,0.8552,0.1448,0,7.65
cust_108912,10,Gaming,netbanking,0.8389,0.1611,1,10.42
cust_108913,32,Financial Services,UPI,0.9404,0.0596,0,15.95
cust_108914,29,Gaming,card,0.7803,0.2197,0,3.36
cust_108915,33,E-commerce,card,0.935,0.065,0,12.78
cust_108916,30,Edtech,UPI,0.2771,0.7229,1,17.83
cust_108917,44,E-commerce,card,0.8287,0.1713,0,2.04
cust_108918,110,Edtech,card,0.9434,0.0566,0,2.82
cust_108919,137,E-commerce,card,0.8304,0.1696,0,10.99
cust_108920,81,Gaming,card,0.707,0.293,0,2.99
cust_108921,95,E-commerce,UPI,0.5333,0.4667,0,13.71
cust_108922,100,Financial Services,card,0.7225,0.2775,0,13.06
cust_108923,75,Gaming,UPI,0.7559,0.2441,0,0.26
cust_108924,74,SaaS,UPI,0.4772,0.5228,3,31.46
cust_108925,38,E-commerce,card,0.7582,0.2418,0,1.88
cust_108926,10,Gaming,card,0.9209,0.0791,0,12.66
cust_108927,306,SaaS,UPI,0.7778,0.2222,0,13.42
cust_108928,41,SaaS,netbanking,0.8043,0.1957,1,0.28
cust_108929,450,Edtech,wallet,0.742,0.258,0,0.52
cust_108930,116,Edtech,UPI,0.7962,0.2038,2,3.35
cust_108931,145,Gaming,UPI,0.9241,0.0759,0,7.1
cust_108932,81,Financial Services,card,0.7957,0.2043,1,5.97
cust_108933,77,E-commerce,UPI,0.9422,0.0578,1,24.53
cust_108934,127,E-commerce,UPI,0.8204,0.1796,0,4.66
cust_108935,52,SaaS,UPI,0.9563,0.0437,0,38.27
cust_108936,19,SaaS,card,0.7103,0.2897,0,5.22
cust_108937,45,Financial Services,UPI,0.5998,0.4002,0,9.17
cust_108938,106,SaaS,card,0.4678,0.5322,2,15.82
cust_108939,391,Edtech,netbanking,0.911,0.089,1,2.89
cust_108940,170,Edtech,netbanking,0.7218,0.2782,0,9.92
cust_108941,26,Gaming,UPI,0.8674,0.1326,1,10.25
cust_108942,175,Gaming,UPI,0.8117,0.1883,0,17.1
cust_108943,19,Edtech,UPI,0.7243,0.2757,1,19.83
cust_108944,91,SaaS,UPI,0.7891,0.2109,1,8.64
cust_108945,69,E-commerce,UPI,0.8254,0.1746,0,4.54
cust_108946,51,Edtech,wallet,0.7214,0.2786,0,2.96
cust_108947,53,Edtech,card,0.819,0.181,2,19.59
cust_108948,304,SaaS,UPI,0.914,0.086,0,4.86
cust_108949,58,Financial Services,card,0.8873,0.1127,0,9.58
cust_108950,58,Edtech,UPI,0.9053,0.0947,0,16.28
cust_108951,111,Financial Services,wallet,0.8823,0.1177,1,2.78
cust_108952,135,Financial Services,card,0.7412,0.2588,0,2.61
cust_108953,98,Gaming,UPI,0.2864,0.7136,1,18.45
cust_108954,30,E-commerce,card,0.7961,0.2039,1,9.53
cust_108955,112,Gaming,UPI,0.7047,0.2953,1,0.21
cust_108956,52,Gaming,UPI,0.4592,0.5408,0,24.37
cust_108957,3,E-commerce,netbanking,0.701,0.299,0,3.5
cust_108958,45,E-commerce,UPI,0.7521,0.2479,0,0.04
cust_108959,4,Financial Services,UPI,0.9395,0.0605,0,0.23
cust_108960,236,Edtech,UPI,0.8347,0.1653,0,1.98
cust_108961,6,E-commerce,card,0.8183,0.1817,0,0.26
cust_108962,107,E-commerce,UPI,0.1274,0.8726,0,18.41
cust_108963,47,SaaS,UPI,0.7247,0.2753,1,8.5
cust_108964,132,Financial Services,card,0.7863,0.2137,0,14.36
cust_108965,72,Edtech,UPI,0.7682,0.2318,2,7.82
cust_108966,139,Gaming,UPI,0.7253,0.2747,1,10.37
cust_108967,24,Financial Services,UPI,0.8401,0.1599,0,3.07
cust_108968,82,E-commerce,netbanking,0.7838,0.2162,0,2.8
cust_108969,6,Edtech,card,0.7007,0.2993,0,41.58
cust_108970,182,Edtech,netbanking,0.779,0.221,0,15.04
cust_108971,26,SaaS,card,0.909,0.091,0,8.48
cust_108972,18,E-commerce,UPI,0.7633,0.2367,0,0.42
cust_108973,129,Gaming,wallet,0.7632,0.2368,1,0.57
cust_108974,6,Edtech,UPI,0.8504,0.1496,1,18.54
cust_108975,147,Financial Services,card,0.9592,0.0408,1,6.07
cust_108976,241,Financial Services,card,0.7267,0.2733,0,2.34
cust_108977,168,SaaS,UPI,0.9572,0.0428,1,9.97
cust_108978,112,SaaS,card,0.7526,0.2474,0,19.13
cust_108979,130,E-commerce,card,0.8047,0.1953,0,0.51
cust_108980,4,Edtech,UPI,0.9717,0.0283,0,6.81
cust_108981,168,Edtech,UPI,0.722,0.278,0,21.94
cust_108982,330,E-commerce,netbanking,0.962,0.038,1,24.5
cust_108983,151,Gaming,wallet,0.747,0.253,0,25.46
cust_108984,98,SaaS,UPI,0.8686,0.1314,0,19.12
cust_108985,85,Edtech,wallet,0.9259,0.0741,0,5.32
cust_108986,49,SaaS,card,0.8463,0.1537,0,10.84
cust_108987,1,SaaS,UPI,0.9719,0.0281,0,20.0
cust_108988,46,Gaming,UPI,0.7925,0.2075,0,18.92
cust_108989,2,Gaming,UPI,0.9724,0.0276,1,10.29
cust_108990,37,SaaS,card,0.7966,0.2034,1,4.68
cust_108991,59,Gaming,wallet,0.8507,0.1493,1,2.64
cust_108992,99,SaaS,UPI,0.7871,0.2129,0,22.59
cust_108993,58,Gaming,UPI,0.5458,0.4542,1,13.68
cust_108994,127,SaaS,netbanking,0.978,0.022,1,3.78
cust_108995,83,Gaming,netbanking,0.2291,0.7709,0,30.81
cust_108996,35,Financial Services,UPI,0.7356,0.2644,0,0.62
cust_108997,580,Gaming,netbanking,0.7485,0.2515,0,12.56
cust_108998,98,E-commerce,netbanking,0.4041,0.5959,1,21.16
cust_108999,121,Edtech,wallet,0.9085,0.0915,1,18.72
cust_109000,105,E-commerce,netbanking,0.9372,0.0628,0,4.77
cust_109001,183,Gaming,UPI,0.7284,0.2716,0,9.38
cust_109002,66,SaaS,netbanking,0.7433,0.2567,1,7.74
cust_109003,155,E-commerce,UPI,0.9772,0.0228,0,13.74
cust_109004,161,Edtech,UPI,0.7247,0.2753,1,2.7
cust_109005,127,E-commerce,UPI,0.5413,0.4587,0,18.84
cust_109006,319,Edtech,UPI,0.9377,0.0623,1,1.25
cust_109007,8,SaaS,UPI,0.7109,0.2891,0,26.25
cust_109008,34,SaaS,UPI,0.7831,0.2169,1,11.53
cust_109009,68,Financial Services,UPI,0.7246,0.2754,1,3.46
cust_109010,53,SaaS,UPI,0.8727,0.1273,1,9.02
cust_109011,109,Financial Services,UPI,0.8537,0.1463,2,0.74
cust_109012,82,Edtech,UPI,0.8139,0.1861,0,2.09
cust_109013,147,Financial Services,UPI,0.9241,0.0759,1,10.81
cust_109014,299,Edtech,UPI,0.785,0.215,1,32.32
cust_109015,427,Gaming,UPI,0.7515,0.2485,1,2.57
cust_109016,11,Gaming,UPI,0.3033,0.6967,0,20.96
cust_109017,188,Gaming,UPI,0.8674,0.1326,1,0.65
cust_109018,146,Edtech,netbanking,0.8168,0.1832,1,3.14
cust_109019,2,SaaS,card,0.9569,0.0431,0,4.22
cust_109020,104,SaaS,card,0.5858,0.4142,1,8.8
cust_109021,20,Financial Services,UPI,0.8065,0.1935,1,14.61
cust_109022,20,Gaming,netbanking,0.1294,0.8706,0,35.41
cust_109023,53,Gaming,UPI,0.7448,0.2552,0,2.0
cust_109024,81,Edtech,netbanking,0.47,0.53,0,24.47
cust_109025,267,Financial Services,card,0.8169,0.1831,0,46.93
cust_109026,25,Gaming,card,0.7425,0.2575,1,12.11
cust_109027,38,SaaS,UPI,0.8398,0.1602,0,34.06
cust_109028,268,Financial Services,UPI,0.919,0.081,0,4.53
cust_109029,108,Gaming,netbanking,0.8068,0.1932,2,1.54
cust_109030,10,E-commerce,card,0.1968,0.8032,0,33.71
cust_109031,47,Edtech,UPI,0.9239,0.0761,0,34.8
cust_109032,191,SaaS,UPI,0.7031,0.2969,1,4.54
cust_109033,52,Gaming,card,0.8854,0.1146,0,10.69
cust_109034,103,Edtech,UPI,0.9128,0.0872,0,18.39
cust_109035,131,Gaming,UPI,0.7138,0.2862,0,0.08
cust_109036,45,E-commerce,UPI,0.7085,0.2915,0,17.25
cust_109037,41,Financial Services,netbanking,0.7749,0.2251,1,10.34
cust_109038,20,Edtech,card,0.9058,0.0942,0,4.98
cust_109039,101,Edtech,UPI,0.8558,0.1442,0,3.86
cust_109040,75,SaaS,netbanking,0.2748,0.7252,0,19.27
cust_109041,78,Edtech,UPI,0.9523,0.0477,0,2.97
cust_109042,178,SaaS,card,0.9788,0.0212,0,9.86
cust_109043,102,SaaS,UPI,0.7413,0.2587,0,2.24
cust_109044,63,Gaming,UPI,0.9257,0.0743,0,12.46
cust_109045,233,SaaS,card,0.708,0.292,1,42.33
cust_109046,37,E-commerce,UPI,0.8172,0.1828,0,6.65
cust_109047,13,Edtech,UPI,0.9482,0.0518,0,31.61
cust_109048,399,Edtech,card,0.9253,0.0747,0,20.04
cust_109049,250,Gaming,netbanking,0.7117,0.2883,0,2.25
cust_109050,12,Gaming,netbanking,0.5353,0.4647,0,3.51
cust_109051,81,Gaming,UPI,0.8636,0.1364,1,0.29
cust_109052,606,Edtech,UPI,0.9696,0.0304,1,10.88
cust_109053,34,Edtech,card,0.7263,0.2737,0,30.18
cust_109054,8,Financial Services,UPI,0.9355,0.0645,1,9.17
cust_109055,127,Financial Services,UPI,0.7618,0.2382,0,27.78
cust_109056,39,Gaming,UPI,0.8424,0.1576,1,13.21
cust_109057,74,Gaming,netbanking,0.9464,0.0536,0,2.28
cust_109058,214,Edtech,UPI,0.9751,0.0249,0,15.78
cust_109059,122,Gaming,UPI,0.7665,0.2335,0,14.45
cust_109060,24,E-commerce,netbanking,0.9685,0.0315,0,16.34
cust_109061,67,Financial Services,UPI,0.9478,0.0522,0,2.5
cust_109062,18,E-commerce,UPI,0.7064,0.2936,1,35.95
cust_109063,1,SaaS,card,0.9238,0.0762,2,11.98
cust_109064,14,E-commerce,UPI,0.7026,0.2974,1,3.76
cust_109065,15,Edtech,UPI,0.865,0.135,0,20.83
cust_109066,2,Financial Services,card,0.7223,0.2777,1,13.12
cust_109067,127,Gaming,UPI,0.76,0.24,0,28.36
cust_109068,429,SaaS,card,0.734,0.266,0,5.94
cust_109069,83,Edtech,card,0.8459,0.1541,0,7.23
cust_109070,137,Edtech,UPI,0.8568,0.1432,1,10.68
cust_109071,15,Gaming,UPI,0.7206,0.2794,0,24.11
cust_109072,112,SaaS,UPI,0.9265,0.0735,1,9.68
cust_109073,81,SaaS,UPI,0.7653,0.2347,0,1.15
cust_109074,131,Financial Services,UPI,0.2197,0.7803,0,19.36
cust_109075,19,Edtech,wallet,0.968,0.032,1,17.57
cust_109076,81,Financial Services,card,0.8791,0.1209,0,1.42
cust_109077,266,Gaming,netbanking,0.7619,0.2381,0,20.41
cust_109078,133,Financial Services,UPI,0.9262,0.0738,0,1.46
cust_109079,179,Edtech,wallet,0.9126,0.0874,0,10.67
cust_109080,165,Financial Services,UPI,0.848,0.152,0,5.32
cust_109081,109,Financial Services,netbanking,0.7929,0.2071,0,6.37
cust_109082,168,E-commerce,UPI,0.7467,0.2533,0,1.56
cust_109083,93,Gaming,card,0.9443,0.0557,0,18.94
cust_109084,49,E-commerce,UPI,0.7461,0.2539,0,20.88
cust_109085,9,Gaming,UPI,0.9128,0.0872,0,4.43
cust_109086,9,SaaS,UPI,0.7432,0.2568,2,8.42
cust_109087,14,Edtech,card,0.8223,0.1777,0,0.15
cust_109088,181,Gaming,UPI,0.8196,0.1804,0,31.71
cust_109089,506,Edtech,UPI,0.9329,0.0671,0,8.19
cust_109090,73,Financial Services,netbanking,0.879,0.121,1,3.14
cust_109091,69,Gaming,UPI,0.5745,0.4255,0,1.0
cust_109092,17,Edtech,UPI,0.8545,0.1455,0,2.77
cust_109093,36,Financial Services,UPI,0.9055,0.0945,0,3.69
cust_109094,286,Gaming,card,0.861,0.139,2,5.58
cust_109095,69,Edtech,UPI,0.2155,0.7845,0,31.93
cust_109096,15,E-commerce,wallet,0.3388,0.6612,1,16.68
cust_109097,87,Edtech,UPI,0.8986,0.1014,0,17.69
cust_109098,58,Gaming,UPI,0.9587,0.0413,1,9.03
cust_109099,104,Gaming,UPI,0.8505,0.1495,2,6.09
cust_109100,84,Financial Services,card,0.7244,0.2756,0,2.52
cust_109101,8,SaaS,netbanking,0.7815,0.2185,0,10.18
cust_109102,212,Gaming,UPI,0.9485,0.0515,0,1.14
cust_109103,421,E-commerce,UPI,0.7905,0.2095,0,7.7
cust_109104,188,SaaS,UPI,0.8825,0.1175,0,3.56
cust_109105,45,Gaming,card,0.8188,0.1812,0,13.83
cust_109106,200,Edtech,netbanking,0.8717,0.1283,0,4.06
cust_109107,67,Edtech,wallet,0.7201,0.2799,1,28.66
cust_109108,208,Edtech,netbanking,0.822,0.178,1,22.23
cust_109109,12,SaaS,wallet,0.8234,0.1766,0,5.8
cust_109110,189,Gaming,card,0.9619,0.0381,1,4.67
cust_109111,4,SaaS,UPI,0.7139,0.2861,1,6.21
cust_109112,30,E-commerce,card,0.8412,0.1588,0,12.22
cust_109113,58,E-commerce,UPI,0.1551,0.8449,1,24.15
cust_109114,159,E-commerce,card,0.724,0.276,1,8.9
cust_109115,55,Edtech,UPI,0.8826,0.1174,2,1.19
cust_109116,31,E-commerce,card,0.7786,0.2214,0,15.15
cust_109117,308,E-commerce,wallet,0.9126,0.0874,0,31.74
cust_109118,162,E-commerce,UPI,0.8856,0.1144,0,12.04
cust_109119,377,E-commerce,UPI,0.8149,0.1851,0,6.39
cust_109120,414,SaaS,wallet,0.8456,0.1544,0,3.85
cust_109121,287,Edtech,card,0.8944,0.1056,2,14.26
cust_109122,6,SaaS,netbanking,0.9448,0.0552,0,31.26
cust_109123,387,SaaS,UPI,0.9222,0.0778,0,6.62
cust_109124,254,E-commerce,netbanking,0.855,0.145,1,2.96
cust_109125,4,SaaS,UPI,0.7934,0.2066,1,3.87
cust_109126,251,E-commerce,UPI,0.7678,0.2322,0,7.11
cust_109127,71,Gaming,netbanking,0.9763,0.0237,0,3.25
cust_109128,222,Financial Services,wallet,0.273,0.727,0,17.88
cust_109129,33,Edtech,UPI,0.9466,0.0534,0,24.65
cust_109130,13,Edtech,UPI,0.7432,0.2568,1,1.88
cust_109131,70,Financial Services,UPI,0.5453,0.4547,0,3.62
cust_109132,107,Financial Services,UPI,0.9608,0.0392,0,2.07
cust_109133,410,Financial Services,card,0.7386,0.2614,1,16.61
cust_109134,65,E-commerce,UPI,0.2664,0.7336,1,69.94
cust_109135,183,E-commerce,UPI,0.8951,0.1049,0,6.01
cust_109136,17,Edtech,card,0.7176,0.2824,0,28.9
cust_109137,107,Gaming,card,0.899,0.101,0,1.62
cust_109138,228,Edtech,wallet,0.9069,0.0931,0,16.61
cust_109139,119,E-commerce,wallet,0.802,0.198,0,7.87
cust_109140,64,SaaS,card,0.7239,0.2761,0,6.89
cust_109141,118,Edtech,UPI,0.9023,0.0977,1,21.24
cust_109142,67,E-commerce,UPI,0.9411,0.0589,0,1.48
cust_109143,126,Financial Services,UPI,0.9449,0.0551,0,0.86
cust_109144,1,Gaming,wallet,0.5571,0.4429,1,2.73
cust_109145,291,Financial Services,netbanking,0.7728,0.2272,1,0.78
cust_109146,12,Gaming,netbanking,0.8338,0.1662,1,3.98
cust_109147,124,Gaming,netbanking,0.9095,0.0905,1,2.63
cust_109148,37,SaaS,card,0.8707,0.1293,1,2.07
cust_109149,137,SaaS,UPI,0.9324,0.0676,0,9.54
cust_109150,180,SaaS,netbanking,0.9502,0.0498,0,7.79
cust_109151,16,Gaming,netbanking,0.87,0.13,1,1.75
cust_109152,9,SaaS,card,0.8049,0.1951,0,11.41
cust_109153,137,SaaS,card,0.8897,0.1103,1,23.26
cust_109154,5,Edtech,UPI,0.9222,0.0778,0,9.01
cust_109155,4,Gaming,card,0.7949,0.2051,0,21.82
cust_109156,92,SaaS,card,0.7772,0.2228,2,6.48
cust_109157,126,Gaming,UPI,0.9126,0.0874,0,3.73
cust_109158,181,E-commerce,UPI,0.8803,0.1197,0,2.47
cust_109159,137,Gaming,card,0.8232,0.1768,1,23.11
cust_109160,73,Financial Services,card,0.9184,0.0816,2,28.97
cust_109161,94,Gaming,UPI,0.8348,0.1652,0,8.19
cust_109162,112,Edtech,UPI,0.9031,0.0969,1,3.19
cust_109163,1,Edtech,wallet,0.8983,0.1017,1,17.75
cust_109164,200,Edtech,netbanking,0.9144,0.0856,0,8.09
cust_109165,13,Gaming,wallet,0.8379,0.1621,2,6.86
cust_109166,69,Edtech,UPI,0.9242,0.0758,0,0.55
